"sc-jGFFOr href","sc-s1isp7-5 src","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hp8d8a-0","sc-1q7bklc-1","sc-rbbb40-0","sc-1hez2tp-0 3","sc-1hez2tp-0 4","sc-s1isp7-5 src 2","sc-1hez2tp-0 5","sc-s1isp7-5 src 3","sc-1hez2tp-0 6","sc-s1isp7-5 src 4","sc-1hez2tp-0 7","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-jGFFOr href 2","sc-s1isp7-5 src 8","sc-1hez2tp-0 8","sc-1hez2tp-0 9","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 10","sc-1hez2tp-0 11","sc-s1isp7-5 src 9","sc-jGFFOr href 3","sc-s1isp7-5 src 10","sc-1hez2tp-0 13","sc-1hez2tp-0 14","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 15","sc-s1isp7-5 src 11","sc-1hez2tp-0 17","sc-s1isp7-5 src 12","sc-1hez2tp-0 18","sc-s1isp7-5 src 13","sc-1hez2tp-0 19","sc-s1isp7-5 src 14","sc-s1isp7-5 src 15","sc-s1isp7-5 src 16","sc-s1isp7-5 src 17","sc-1hez2tp-0 21","sc-s1isp7-5 src 18","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21","sc-s1isp7-5 src 22","sc-1hez2tp-0 22","sc-1q7bklc-1 4","sc-rbbb40-0 4"
"https://www.zomato.com/mumbai/ginkgo-pan-asian-kitchen-dadar-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","54 min","Ginkgo Pan Asian Kitchen","","","Asian, Korean, Chinese","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","850+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","850+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/breakfastlelo-com-near-andheri-east-station/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","52 min","Breakfastlelo.com","4.0","star-fill","Fast Food, South Indian, Beverages","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/foodie-snacks-adda-santacruz-east/order","","50% OFF up to 100","41 min","Foodie Snacks Adda","-","star-fill","Sandwich, Fast Food","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","100+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","3.3","star-fill"
"https://www.zomato.com/mumbai/harsh-chocolates-azad-nagar/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","60 min","Harsh Chocolates","4.3","star-fill","Desserts","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","1325+ orders placed from here recently","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/noshe-jaan-1-jogeshwari/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","61 min","Noshe Jaan","4.0","star-fill","North Indian, Biryani, Kebab, Mughlai, Awadhi","₹200 for one","","https://www.zomato.com/mumbai/feel-good-food-marol/order","","50% OFF up to 100","70 min","Feel Good Food","3.0","star-fill","North Indian, Healthy Food","","Follows all Max Safety measures to ensure your food is safe","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","",""
"https://www.zomato.com/mumbai/babu-moshai-the-bong-foodie-sakinaka/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","61 min","Babu Moshai - The Bong Foodie","","","Bengali, Biryani, Mughlai, Rolls","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/sk-spice-sakinaka/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","78 min","Sk Spice","3.8","star-fill","Chinese, Sichuan","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/baycream/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","51 min","Bay Cream","4.3","star-fill","Ice Cream, Desserts","","Restaurant partner follows WHO protocol","","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","",""
"https://www.zomato.com/mumbai/meals-express-santacruz-west/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","56 min","Meals Express","4.0","star-fill","North Indian, Thai, Chinese, Pasta","₹200 for one","","225+ orders placed from here recently","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/kosten-patisseries-mahakali/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","52 min","Kosten Patisseries","4.0","star-fill","Bakery","₹200 for one","","https://www.zomato.com/mumbai/biskotti-cake-caf%C3%A9-by-the-mirador-hotel-chakala/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","66 min","Biskotti Cake Café By The Mirador Hotel","-","star-fill","Bakery, Fast Food, North Indian","","Restaurant partner follows WHO protocol","","","","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","",""
"https://www.zomato.com/mumbai/vinisha-chandivali/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","61 min","Vinisha","","","North Indian, Chinese, Mughlai, Biryani, Sichuan","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","200+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","200+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/boston-breadz-chandivali/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","53 min","Boston Breadz","3.6","star-fill","Fast Food, Sandwich, Burger, Hot dogs, Wraps, Desserts","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/the-sassy-caf%C3%A9-bandra-east/order","","50% OFF up to 100","36 min","The Sassy Café","-","star-fill","European, Continental, Italian, Healthy Food, Fast Food, Salad, Beverages","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","225+ orders placed from here recently","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","3.5","star-fill"
"https://www.zomato.com/mumbai/essange-mahalaxmi/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","64 min","Essange","4.0","star-fill","Bakery, Desserts","₹200 for one","","175+ orders placed from here recently","","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","175+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/mayur-restaurant-bar-santacruz-west/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","42 min","Mayur Restaurant & Bar","4.0","star-fill","South Indian, North Indian, Chinese, Fast Food, Sandwich, Ice Cream, Shake, Beverages","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/aamchi-mumbai-snacks-sakinaka/order","","50% OFF up to 100","56 min","Aamchi Mumbai Snacks","3.5","star-fill","Street Food, South Indian","","150+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","",""
"https://www.zomato.com/mumbai/mag-st-bread-co-byculla/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","60 min","Mag St. Bread Co","4.4","star-fill","Bakery","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","1000+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","1000+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/baconfessions-near-andheri-east-station/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","66 min","Baconfessions","","","Fast Food, Italian","₹200 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/aamra-bangali-sakinaka/order","","50% OFF up to 100","67 min","Aamra Bangali","3.4","star-fill","Bengali, Biryani, Mughlai, Rolls","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","125+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Pro extra 10% OFF","3.4","star-fill"
"https://www.zomato.com/mumbai/jagdish-chaurasia-pan-bhandar-vile-parle-west/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","46 min","Jagdish Chaurasia Pan Bhandar","4.3","star-fill","Paan","₹50 for one","","Follows all Max Safety measures to ensure your food is safe","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/foodie-central-chandivali/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","49 min","Foodie Central","","","Chinese, Sichuan","₹50 for one","","https://www.zomato.com/mumbai-chowpatty-ice-cream-foo/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","44 min","Mumbai Chowpatty Ice Cream","4.2","star-fill","Ice Cream, Desserts, Beverages","","400+ orders placed from here recently","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","3.5","star-fill"
"https://www.zomato.com/mumbai/the-cafe-by-foodhall-santacruz-west/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","50 min","The Cafe By Foodhall","4.1","star-fill","Continental, Sushi, Japanese, Asian, Beverages","₹50 for one","","300+ orders placed from here recently","","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","300+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/pascati-chocolate-1-vile-parle-west/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","64 min","Pascati Chocolate","4.8","star-fill","Desserts","₹50 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/country-of-origin-juhu/order","","","54 min","Country Of Origin","","","Bakery, Desserts","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","",""
"https://www.zomato.com/mumbai/nomou-plant-based-gelato-prabhadevi/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","42 min","Nomou - Plant Based Gelato","4.1","star-fill","Ice Cream","₹50 for one","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/tea-villa-cafe-juhu/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","63 min","Tea Villa Cafe","","","Cafe, Coffee, Pizza, Continental, Chinese, Fast Food, Desserts, Beverages","₹50 for one","","https://www.zomato.com/mumbai/tandys-creamery-prabhadevi/order","","50% OFF up to 100","54 min","Tandy's Creamery","4.0","star-fill","Desserts","","50+ orders placed from here recently","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","",""
"https://www.zomato.com/mumbai/kilo-culture-santacruz-west/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","72 min","Kilo Culture","","","North Indian, Biryani, Chinese, Sichuan","₹50 for one","","50+ orders placed from here recently","","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/srp-foods-chinese-corner-chakala/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","64 min","SRP Foods Chinese Corner","3.7","star-fill","Chinese, North Indian, Sichuan","₹50 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/tamnak-thai-dadar-shivaji-park/order","","50% OFF up to 100","50 min","Tamnak Thai","4.5","star-fill","Thai","","100+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","100+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","",""
"https://www.zomato.com/mumbai/miami-shakes-more-marol/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","46 min","Miami Shakes & More","","","Shake, Beverages","₹300 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","100+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","100+ orders placed from here recently","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/tude-premium-ice-creams-bandra-kurla-complex/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","30 min","Tude Premium Ice Creams","","","Ice Cream, Desserts","₹300 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/ghalibs-biryani-marol/order","","50% OFF up to 100","61 min","Ghalibs Biryani","3.1","star-fill","North Indian, Biryani, Mughlai","","75+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","75+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","Pro extra 15% OFF","3.0","star-fill"
"https://www.zomato.com/mumbai/metro-junction-family-bar-and-restaurant-near-andheri-east-station/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","53 min","Metro Junction Family Bar And Restaurant","","","North Indian, Mughlai, Malwani, Chinese, Beverages, Sichuan","₹300 for one","","","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/tosita-bakery-santacruz-west/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","44 min","Tosita Bakery","","","Bakery, Desserts, Fast Food","₹300 for one","","https://www.zomato.com/mumbai/mba-in-khichdi-marol/order","","50% OFF up to 100","56 min","MBA In Khichdi","3.1","star-fill","Healthy Food, Desserts, Beverages","","75+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","75+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","",""
"https://www.zomato.com/mumbai/nagori-tea-point-mahakali/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","44 min","Nagori Tea Point","3.6","star-fill","Tea, Street Food, Fast Food, Beverages","₹300 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","200+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","200+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/jennys-brownies-marol/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","43 min","Jenny's Brownies","3.7","star-fill","Bakery, Desserts, Beverages","₹300 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/huber-holly-santacruz-east/order","","50% OFF up to 100","36 min","Huber & Holly","4.0","star-fill","Ice Cream, Desserts","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","","","Pro extra 15% OFF","",""
"https://www.zomato.com/mumbai/khichdi-paradise-marol/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","58 min","Khichdi Paradise","","","Healthy Food, North Indian, Beverages","₹300 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","75+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","75+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/daawat-e-kolkata-food-near-andheri-east-station/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","64 min","Daawat - E - Kolkata Food","","","Chinese","₹300 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/house-of-candy-bandra-east/order","","50% OFF up to 100","39 min","House Of Candy","4.0","star-fill","Desserts","","50+ orders placed from here recently","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","","","Pro extra 15% OFF","3.2","star-fill"
"https://www.zomato.com/mumbai/smoke-house-deli-goregaon-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","74 min","Smoke House Deli","","","Pasta, Italian, Pizza, Burger, Sandwich, Salad, Healthy Food","₹500 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","650+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","650+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/jamjar-diner-versova/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","Currently not accepting orders","Jamjar Diner","4.0","star-fill","Continental, Italian, Mexican, Salad, Healthy Food, Desserts, Beverages","₹500 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/hot-lee-chinese-marol/order","","50% OFF up to 100","52 min","Hot Lee Chinese","3.1","star-fill","Chinese, Momos, Beverages","","125+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","125+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","4.0","star-fill"
"https://www.zomato.com/mumbai/stir-fry-express-chakala/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","70 min","Stir Fry Express","","","Chinese, Seafood","₹500 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","125+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","125+ orders placed from here recently","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bombay-shawarma-doner-kebab-mahakali/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","55 min","Bombay Shawarma Doner Kebab","4.0","star-fill","Lebanese, Mughlai, North Indian, Rolls, Biryani, Salad, Beverages","₹500 for one","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/silver-beach-cafe-juhu/order","","50% OFF up to 100","73 min","Silver Beach Cafe","3.7","star-fill","Salad, Italian, Continental, Pizza, Sandwich, Healthy Food, Pasta, Beverages","","325+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","325+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","Pro extra 10% OFF","3.5","star-fill"
"https://www.zomato.com/mumbai/sunset-lounge-sun-n-sand-hotel-juhu/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","93 min","Sunset Lounge - Sun N Sand Hotel","","","Continental, American, Italian, Pizza, Pasta, Seafood, Coffee, Tea","₹500 for one","","450+ orders placed from here recently","","","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/juicy-stuff-powai/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","77 min","Juicy Stuff","3.9","star-fill","North Indian, Chinese, Mughlai, Biryani, Rolls, Momos, Sichuan, Beverages","₹500 for one","","https://www.zomato.com/mumbai/chetan-bar-kitchen-dadar-east/order","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","50% OFF up to 100","55 min","Chetan Bar & Kitchen","3.4","star-fill","Chinese, North Indian, Malwani, Seafood, Mangalorean, Kebab, Sichuan","","100+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","100+ orders placed from here recently","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","https://www.zomato.com/mumbai/bandra-kurla-complex-restaurants","","","",""
